iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHL,South America,Chile,2021-01-04,620641.0,2450.0,2659.0,16767.0,0.0,46.286,32304.253,127.522,138.4,872.719,0.0,2.409,1.19,,,,,,,,,25497.0,6595501.0,343.295,1.327,34728.0,1.808,0.0766,13.1,tests performed,9053.0,9053.0,,,405.0,58.0,0.05,0.05,,,3.0,58.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-05,623101.0,2460.0,2730.714,16788.0,21.0,42.857,32432.295,128.043,142.133,873.812,1.093,2.231,1.21,,,,,,,,,25817.0,6621318.0,344.638,1.344,35217.0,1.833,0.0775,12.9,tests performed,10496.0,10496.0,,,1443.0,264.0,0.05,0.05,,,14.0,264.0,0.001,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-06,625483.0,2382.0,2647.571,16816.0,28.0,45.286,32556.278,123.983,137.806,875.27,1.457,2.357,1.23,,,,,,,,,32036.0,6653354.0,346.306,1.667,36066.0,1.877,0.0734,13.6,tests performed,10701.0,10701.0,,,205.0,293.0,0.06,0.06,,,15.0,293.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-07,629176.0,3693.0,2886.143,16913.0,97.0,43.571,32748.498,192.22,150.223,880.319,5.049,2.268,1.26,,,,,,,,,47718.0,6701072.0,348.79,2.484,36802.0,1.916,0.0784,12.8,tests performed,10701.0,10701.0,,,0.0,293.0,0.06,0.06,,,15.0,293.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-08,633381.0,4205.0,2973.857,16974.0,61.0,44.857,32967.368,218.869,154.789,883.494,3.175,2.335,1.27,,,,,,,,,54041.0,6755113.0,351.602,2.813,37296.0,1.941,0.0797,12.5,tests performed,10702.0,10702.0,,,1.0,293.0,0.06,0.06,,,15.0,293.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-09,637742.0,4361.0,3120.0,17037.0,63.0,44.714,33194.357,226.989,162.395,886.773,3.279,2.327,1.27,,,,,,,,,58116.0,6813229.0,354.627,3.025,39001.0,2.03,0.08,12.5,tests performed,10702.0,10702.0,,,0.0,293.0,0.06,0.06,,,15.0,293.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-10,641923.0,4181.0,3390.286,17096.0,59.0,47.0,33411.977,217.62,176.464,889.844,3.071,2.446,1.27,,,,,,,,,59726.0,6872955.0,357.736,3.109,43279.0,2.253,0.0783,12.8,tests performed,10703.0,10703.0,,,1.0,294.0,0.06,0.06,,,15.0,294.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,15062.1,13.12,18.95,783.979606463797
CHL,South America,Chile,2021-01-11,645892.0,3969.0,3607.286,17162.0,66.0,56.429,33618.563,206.586,187.759,893.279,3.435,2.937,1.25,,,,,,,,,57438.0,6930393.0,360.726,2.99,47842.0,2.49,0.0754,13.3,tests performed,10703.0,10703.0,,,0.0,236.0,0.06,0.06,,,12.0,236.0,0.001,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-12,649135.0,3243.0,3719.143,17182.0,20.0,56.286,33787.36,168.798,193.581,894.32,1.041,2.93,1.22,,,,,,,,,42722.0,6973115.0,362.949,2.224,50257.0,2.616,0.074,13.5,tests performed,10703.0,10703.0,,,0.0,30.0,0.06,0.06,,,2.0,30.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-13,652525.0,3390.0,3863.143,17204.0,22.0,55.429,33963.809,176.449,201.076,895.465,1.145,2.885,1.19,,,,,,,,,41460.0,7014575.0,365.107,2.158,51603.0,2.686,0.0749,13.4,tests performed,11736.0,10704.0,1032.0,,1033.0,148.0,0.06,0.06,0.01,,8.0,0.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-14,656712.0,4187.0,3933.714,17294.0,90.0,54.429,34181.742,217.933,204.749,900.15,4.684,2.833,1.17,,,,,,,,,54116.0,7068691.0,367.924,2.817,52517.0,2.734,0.0749,13.4,tests performed,18653.0,12824.0,5829.0,,6917.0,1136.0,0.1,0.07,0.03,,59.0,303.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-15,661180.0,4468.0,3971.286,17369.0,75.0,56.429,34414.301,232.559,206.705,904.053,3.904,2.937,1.15,,,,,,,,,58977.0,7127668.0,370.994,3.07,53222.0,2.77,0.0746,13.4,tests performed,22084.0,13780.0,8304.0,,3431.0,1626.0,0.11,0.07,0.04,,85.0,440.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-16,665493.0,4313.0,3964.429,17435.0,66.0,56.857,34638.791,224.491,206.348,907.489,3.435,2.959,1.14,,,,,,,,,65199.0,7192867.0,374.387,3.394,54234.0,2.823,0.0731,13.7,tests performed,22174.0,13803.0,8371.0,,90.0,1639.0,0.12,0.07,0.04,,85.0,443.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-17,669832.0,4339.0,3987.0,17477.0,42.0,54.429,34864.636,225.844,207.523,909.675,2.186,2.833,1.13,,,,,,,,,68458.0,7261325.0,377.951,3.563,55481.0,2.888,0.0719,13.9,tests performed,22174.0,13803.0,8371.0,,0.0,1639.0,0.12,0.07,0.04,,85.0,443.0,0.002,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,15532.0,13.3,23.89,808.437817276189
CHL,South America,Chile,2021-01-18,673750.0,3918.0,3979.714,17547.0,70.0,55.0,35068.567,203.931,207.143,913.318,3.643,2.863,1.12,,,,,,,,,55673.0,7316998.0,380.848,2.898,55229.0,2.875,0.0721,13.9,tests performed,33225.0,24854.0,8371.0,,11051.0,3217.0,0.17,0.13,0.04,,167.0,2022.0,0.011,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-19,677151.0,3401.0,4002.286,17573.0,26.0,55.857,35245.588,177.021,208.318,914.672,1.353,2.907,1.11,,,,,,,,,42013.0,7359011.0,383.035,2.187,55128.0,2.869,0.0726,13.8,tests performed,52592.0,44220.0,8372.0,,19367.0,5984.0,0.27,0.23,0.04,,311.0,4788.0,0.025,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-20,680740.0,3589.0,4030.714,17594.0,21.0,55.714,35432.395,186.807,209.798,915.765,1.093,2.9,1.1,,,,,,,,,41504.0,7400515.0,385.195,2.16,55134.0,2.87,0.0731,13.7,tests performed,61901.0,53529.0,8372.0,,9309.0,7166.0,0.32,0.28,0.04,,373.0,6118.0,0.032,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-21,685107.0,4367.0,4056.429,17702.0,108.0,58.286,35659.697,227.302,211.136,921.386,5.621,3.034,1.09,,,,,,,,,56928.0,7457443.0,388.159,2.963,55536.0,2.891,0.073,13.7,tests performed,64957.0,56585.0,8372.0,,3056.0,6615.0,0.34,0.29,0.04,,344.0,6252.0,0.033,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-22,690066.0,4959.0,4126.571,17786.0,84.0,59.571,35917.812,258.115,214.787,925.758,4.372,3.101,1.07,,,,,,,,,62516.0,7519959.0,391.413,3.254,56042.0,2.917,0.0736,13.6,tests performed,65372.0,56996.0,8376.0,,415.0,6184.0,0.34,0.3,0.04,,322.0,6174.0,0.032,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-23,694647.0,4581.0,4164.857,17854.0,68.0,59.857,36156.252,238.44,216.78,929.298,3.539,3.116,1.06,,,,,,,,,58428.0,7578387.0,394.454,3.041,55074.0,2.867,0.0756,13.2,tests performed,65372.0,56996.0,8376.0,,0.0,6171.0,0.34,0.3,0.04,,321.0,6170.0,0.032,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-24,699110.0,4463.0,4182.571,17933.0,79.0,65.143,36388.55,232.298,217.702,933.409,4.112,3.391,1.05,,,,,,,,,65500.0,7643887.0,397.863,3.409,54652.0,2.845,0.0765,13.1,tests performed,65372.0,56996.0,8376.0,,0.0,6171.0,0.34,0.3,0.04,,321.0,6170.0,0.032,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,16217.4,13.65,33.99,844.112764479453
CHL,South America,Chile,2021-01-25,703178.0,4068.0,4204.0,17999.0,66.0,64.571,36600.289,211.739,218.817,936.845,3.435,3.361,1.04,,,,,,,,,55229.0,7699116.0,400.738,2.875,54588.0,2.841,0.077,13.0,tests performed,66792.0,57013.0,9779.0,,1420.0,4795.0,0.35,0.3,0.05,,250.0,4594.0,0.024,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-26,706500.0,3322.0,4192.714,18023.0,24.0,64.286,36773.198,172.91,218.23,938.094,1.249,3.346,1.02,,,,,,,,,42995.0,7742111.0,402.975,2.238,54729.0,2.849,0.0766,13.1,tests performed,67406.0,57032.0,10374.0,,614.0,2116.0,0.35,0.3,0.05,,110.0,1830.0,0.01,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-27,709888.0,3388.0,4164.0,18040.0,17.0,63.714,36949.543,176.345,216.735,938.979,0.885,3.316,1.01,,,,,,,,,39555.0,7781666.0,405.034,2.059,54450.0,2.834,0.0765,13.1,tests performed,67441.0,57033.0,10408.0,,35.0,791.0,0.35,0.3,0.05,,41.0,501.0,0.003,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-28,714143.0,4255.0,4148.0,18174.0,134.0,67.429,37171.015,221.472,215.903,945.953,6.975,3.51,1.0,,,,,,,,,53790.0,7835456.0,407.834,2.8,54002.0,2.811,0.0768,13.0,tests performed,67441.0,57033.0,10408.0,,0.0,355.0,0.35,0.3,0.05,,18.0,64.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-29,718749.0,4606.0,4097.571,18257.0,83.0,67.286,37410.757,239.741,213.278,950.274,4.32,3.502,0.98,,,,,,,,,61941.0,7897397.0,411.058,3.224,53920.0,2.807,0.076,13.2,tests performed,67446.0,57033.0,10413.0,,5.0,296.0,0.35,0.3,0.05,,15.0,5.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-30,722900.0,4151.0,4036.143,18339.0,82.0,69.286,37626.815,216.059,210.081,954.542,4.268,3.606,0.97,,,,,,,,,63308.0,7960705.0,414.353,3.295,54617.0,2.843,0.0739,13.5,tests performed,67447.0,57034.0,10413.0,,1.0,296.0,0.35,0.3,0.05,,15.0,5.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-01-31,727109.0,4209.0,3999.857,18452.0,113.0,74.143,37845.893,219.078,208.192,960.423,5.882,3.859,0.96,,,,,,,,,60434.0,8021139.0,417.499,3.146,53893.0,2.805,0.0742,13.5,tests performed,67448.0,57034.0,10414.0,,1.0,297.0,0.35,0.3,0.05,,15.0,5.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,16741.0,13.85,25.75,871.366050670917
CHL,South America,Chile,2021-02-01,730888.0,3779.0,3958.571,18537.0,85.0,76.857,38042.589,196.696,206.043,964.848,4.424,4.0,0.96,,,,,,,,,58709.0,8079848.0,420.555,3.056,54390.0,2.831,0.0728,13.7,tests performed,67449.0,57035.0,10414.0,,1.0,94.0,0.35,0.3,0.05,,5.0,3.0,0.0,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-02,734035.0,3147.0,3933.571,18559.0,22.0,76.571,38206.39,163.801,204.742,965.993,1.145,3.986,0.95,,,,,,,,,45388.0,8125236.0,422.917,2.362,54732.0,2.849,0.0719,13.9,tests performed,80645.0,70225.0,10420.0,,13196.0,1891.0,0.42,0.37,0.05,,98.0,1885.0,0.01,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-03,736645.0,2610.0,3822.429,18576.0,17.0,76.571,38342.24,135.85,198.957,966.877,0.885,3.986,0.94,,,,,,,,,32488.0,8157724.0,424.608,1.691,53723.0,2.796,0.0712,14.1,tests performed,251035.0,240615.0,10420.0,,170390.0,26228.0,1.31,1.25,0.05,,1365.0,26226.0,0.137,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-04,740237.0,3592.0,3727.714,18731.0,155.0,79.571,38529.203,186.963,194.027,974.945,8.068,4.142,0.93,,,,,,,,,52040.0,8209764.0,427.317,2.709,53473.0,2.783,0.0697,14.3,tests performed,427201.0,414673.0,12528.0,,176166.0,51394.0,2.22,2.16,0.07,,2675.0,51091.0,0.266,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-05,744019.0,3782.0,3610.0,18808.0,77.0,78.714,38726.056,196.852,187.9,978.953,4.008,4.097,0.93,,,,,,,,,56151.0,8265915.0,430.239,2.923,52645.0,2.74,0.0686,14.6,tests performed,596717.0,583519.0,13198.0,,169516.0,75610.0,3.11,3.04,0.07,,3935.0,75212.0,0.391,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-06,748082.0,4063.0,3597.429,18895.0,87.0,79.429,38937.534,211.478,187.246,983.481,4.528,4.134,0.94,,,,,,,,,59950.0,8325865.0,433.36,3.12,52166.0,2.715,0.069,14.5,tests performed,624577.0,611374.0,13203.0,,27860.0,79590.0,3.25,3.18,0.07,,4143.0,79191.0,0.412,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-07,751886.0,3804.0,3539.571,18974.0,79.0,74.571,39135.532,197.998,184.234,987.593,4.112,3.881,0.94,,,,,,,,,54943.0,8380808.0,436.22,2.86,51381.0,2.674,0.0689,14.5,tests performed,633218.0,620013.0,13205.0,,8641.0,80824.0,3.3,3.23,0.07,,4207.0,80426.0,0.419,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,17335.9,14.11,29.19,902.330489088224
CHL,South America,Chile,2021-02-08,755350.0,3464.0,3494.571,19056.0,82.0,74.143,39315.832,180.301,181.892,991.861,4.268,3.859,0.95,,,,,,,,,50505.0,8431313.0,438.848,2.629,50209.0,2.613,0.0696,14.4,tests performed,866520.0,841532.0,24988.0,,233302.0,114153.0,4.51,4.38,0.13,,5942.0,112071.0,0.583,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-09,758189.0,2839.0,3450.571,19084.0,28.0,75.0,39463.602,147.769,179.602,993.319,1.457,3.904,0.95,,,,,,,,,39024.0,8470337.0,440.88,2.031,49300.0,2.566,0.07,14.3,tests performed,1128433.0,1084056.0,44377.0,,261913.0,149684.0,5.87,5.64,0.23,,7791.0,144833.0,0.754,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-10,760576.0,2387.0,3418.714,19105.0,21.0,75.571,39587.845,124.243,177.943,994.412,1.093,3.933,0.96,,,,,,,,,28742.0,8499079.0,442.376,1.496,48765.0,2.538,0.0701,14.3,tests performed,1409243.0,1356518.0,52725.0,,280810.0,165458.0,7.34,7.06,0.27,,8612.0,159415.0,0.83,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-11,764307.0,3731.0,3438.571,19262.0,157.0,75.857,39782.042,194.198,178.977,1002.584,8.172,3.948,0.96,,,,,,,,,52742.0,8551821.0,445.121,2.745,48865.0,2.543,0.0704,14.2,tests performed,1663545.0,1607931.0,55614.0,,254302.0,176621.0,8.66,8.37,0.29,,9193.0,170465.0,0.887,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-12,768471.0,4164.0,3493.143,19345.0,83.0,76.714,39998.778,216.735,181.817,1006.904,4.32,3.993,0.96,,,,,,,,,55262.0,8607083.0,447.997,2.876,48738.0,2.537,0.0717,14.0,tests performed,1893041.0,1837217.0,55824.0,,229496.0,185189.0,9.85,9.56,0.29,,9639.0,179100.0,0.932,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-13,772396.0,3925.0,3473.429,19443.0,98.0,78.286,40203.073,204.296,180.791,1012.005,5.101,4.075,0.97,,,,,,,,,54720.0,8661803.0,450.845,2.848,47991.0,2.498,0.0724,13.8,tests performed,1922605.0,1866748.0,55857.0,,29564.0,185433.0,10.01,9.72,0.29,,9652.0,179339.0,0.933,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-14,776209.0,3813.0,3474.714,19541.0,98.0,81.0,40401.539,198.466,180.858,1017.106,5.101,4.216,0.97,,,,,,,,,54923.0,8716726.0,453.704,2.859,47988.0,2.498,0.0724,13.8,tests performed,1927073.0,1871216.0,55857.0,,4468.0,184836.0,10.03,9.74,0.29,,9621.0,178743.0,0.93,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,17882.0,14.32,27.86,930.754896248572
CHL,South America,Chile,2021-02-15,779541.0,3332.0,3455.857,19624.0,83.0,81.143,40574.969,173.43,179.877,1021.426,4.32,4.223,0.97,,,,,,,,,50614.0,8767340.0,456.338,2.634,48004.0,2.499,0.072,13.9,tests performed,2192971.0,2137114.0,55857.0,,265898.0,189493.0,11.41,11.12,0.29,,9863.0,185083.0,0.963,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-16,782039.0,2498.0,3407.143,19644.0,20.0,80.0,40704.99,130.02,177.341,1022.467,1.041,4.164,0.97,,,,,,,,,34193.0,8801533.0,458.118,1.78,47314.0,2.463,0.072,13.9,tests performed,2413071.0,2357202.0,55869.0,,220100.0,183520.0,12.56,12.27,0.29,,9552.0,181878.0,0.947,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-17,784314.0,2275.0,3391.143,19659.0,15.0,79.143,40823.403,118.413,176.508,1023.247,0.781,4.119,0.97,,,,,,,,,24914.0,8826447.0,459.415,1.297,46767.0,2.434,0.0725,13.8,tests performed,2601121.0,2545252.0,55869.0,,188050.0,170268.0,13.54,13.25,0.29,,8862.0,169819.0,0.884,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-18,788142.0,3828.0,3405.0,19798.0,139.0,76.571,41022.65,199.247,177.23,1030.482,7.235,3.986,0.98,,,,,,,,,51196.0,8877643.0,462.08,2.665,46546.0,2.423,0.0732,13.7,tests performed,2756407.0,2700537.0,55870.0,,155286.0,156123.0,14.35,14.06,0.29,,8126.0,156087.0,0.812,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-19,791939.0,3797.0,3352.571,19897.0,99.0,78.857,41220.283,197.633,174.501,1035.635,5.153,4.105,0.99,,,,,,,,,49684.0,8927327.0,464.666,2.586,45749.0,2.381,0.0733,13.6,tests performed,2898555.0,2842684.0,55871.0,,142148.0,143645.0,15.09,14.8,0.29,,7477.0,143638.0,0.748,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-20,795845.0,3906.0,3349.857,19974.0,77.0,75.857,41423.59,203.307,174.359,1039.643,4.008,3.948,1.0,,,,,,,,,51953.0,8979280.0,467.37,2.704,45354.0,2.361,0.0739,13.5,tests performed,2908196.0,2852325.0,55871.0,,9641.0,140799.0,15.14,14.85,0.29,,7329.0,140797.0,0.733,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-21,799460.0,3615.0,3321.571,20042.0,68.0,71.571,41611.75,188.16,172.887,1043.183,3.539,3.725,1.01,,,,,,,,,50028.0,9029308.0,469.974,2.604,44655.0,2.324,0.0744,13.4,tests performed,2909358.0,2853487.0,55871.0,,1162.0,140326.0,15.14,14.85,0.29,,7304.0,140324.0,0.73,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,18427.4,14.53,27.87,959.142868534332
CHL,South America,Chile,2021-02-22,803009.0,3549.0,3352.571,20126.0,84.0,71.714,41796.475,184.725,174.501,1047.555,4.372,3.733,1.02,,,,,,,,,54650.0,9083958.0,472.818,2.845,45231.0,2.354,0.0741,13.5,tests performed,3017502.0,2961609.0,55893.0,,108144.0,117790.0,15.71,15.42,0.29,,6131.0,117785.0,0.613,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-23,805317.0,2308.0,3325.429,20151.0,25.0,72.429,41916.606,120.131,173.088,1048.856,1.301,3.77,1.03,,,,,,,,,31486.0,9115444.0,474.457,1.639,44844.0,2.334,0.0742,13.5,tests performed,3111761.0,3055828.0,55933.0,,94259.0,99813.0,16.2,15.91,0.29,,5195.0,99804.0,0.519,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-24,807872.0,2555.0,3365.429,20173.0,22.0,73.429,42049.593,132.987,175.17,1050.001,1.145,3.822,1.05,,,,,,,,,28884.0,9144328.0,475.961,1.503,45412.0,2.364,0.0741,13.5,tests performed,3198047.0,3141940.0,56107.0,,86286.0,85275.0,16.65,16.35,0.29,,4439.0,85241.0,0.444,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
CHL,South America,Chile,2021-02-25,812344.0,4472.0,3457.429,20310.0,137.0,73.143,42282.36,232.767,179.959,1057.132,7.131,3.807,1.07,,,,,,,,,51026.0,9195354.0,478.617,2.656,45387.0,2.362,0.0762,13.1,tests performed,3284138.0,3227886.0,56252.0,,86091.0,75390.0,17.09,16.8,0.29,,3924.0,75336.0,0.392,79.17,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.851,,,,
